é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
337,0.180046,0.805086,0.268564,0.678514,0.908728,0.504259,0.557533, 
338,0.525370,0.523420,0.545687,0.865338,0.731231,0.444500,0.605924, 
339,0.413895,0.000000,0.467737,0.210366,0.862490,0.621997,0.429414, 
340,0.036276,0.095057,0.316962,0.238090,0.149113,0.440936,0.212739, 
341,0.506306,0.373760,0.873843,0.965385,0.535258,0.763701,0.669709, 
342,0.471441,0.632384,0.600495,0.644323,0.611386,0.567962,0.587998, 
343,0.255700,0.438837,0.725695,0.507667,0.775598,0.584642,0.548023, 
344,0.749560,0.800036,0.699885,0.491264,0.628519,0.437345,0.634435, 
345,0.337830,0.270964,0.493498,0.544322,0.466485,0.846661,0.493293, 
346,0.201032,0.596479,0.525730,0.715131,0.788142,0.521087,0.557933, 
347,0.202084,0.335461,0.377454,0.843798,0.670619,0.540896,0.495052, 
348,0.199498,0.364038,0.864227,0.485342,0.933377,0.288938,0.522570, 
349,0.338052,0.499339,0.851660,0.780867,0.520064,0.502958,0.582157, 
350,0.346302,0.436990,0.425463,0.760049,0.665832,0.381206,0.502640, 
351,0.760629,0.516618,0.568239,0.712008,0.466146,0.692840,0.619413, 
352,0.213660,0.801051,0.575792,0.901103,0.521649,0.640980,0.609039, 
353,0.390761,0.530450,0.949251,0.711328,0.583986,0.557745,0.620587, 
