ó^Ç¶ÇΩèdóvìx,0.200000,0.260000,0.150000,0.250000,0.110000,0.250000,0.080000,0.220000,0.080000,0.180000,0.080000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
124,0.241395, 0.241395,0.191595, 0.191595,0.179075, 0.179075,0.167374, 0.167374,0.126625, 0.126625,0.093935, 0.093935,0.000000
125,0.215915, 0.215915,0.201806, 0.201806,0.215915, 0.215915,0.127130, 0.127130,0.133374, 0.133374,0.105859, 0.105859,0.000000
126,0.235115, 0.235115,0.195776, 0.195776,0.246662, 0.246662,0.109876, 0.109876,0.102696, 0.102696,0.109876, 0.109876,0.000000
127,0.198736, 0.198736,0.267897, 0.267897,0.177054, 0.177054,0.111537, 0.111537,0.140528, 0.140528,0.104248, 0.104248,0.000000
128,0.237938, 0.237938,0.211978, 0.211978,0.211978, 0.211978,0.116656, 0.116656,0.122386, 0.122386,0.099063, 0.099063,0.000000
129,0.239420, 0.239420,0.158233, 0.158233,0.239420, 0.239420,0.140969, 0.140969,0.117383, 0.117383,0.104576, 0.104576,0.000000
130,0.278216, 0.278216,0.196729, 0.196729,0.187519, 0.187519,0.110410, 0.110410,0.123931, 0.123931,0.103195, 0.103195,0.000000
131,0.229640, 0.229640,0.182266, 0.182266,0.173733, 0.173733,0.144664, 0.144664,0.107317, 0.107317,0.162380, 0.162380,0.000000
132,0.221063, 0.221063,0.253054, 0.253054,0.187725, 0.187725,0.130161, 0.130161,0.115960, 0.115960,0.092038, 0.092038,0.000000
133,0.266044, 0.266044,0.197361, 0.197361,0.156646, 0.156646,0.175829, 0.175829,0.116205, 0.116205,0.087914, 0.087914,0.000000
134,0.203097, 0.203097,0.172468, 0.172468,0.180939, 0.180939,0.193589, 0.193589,0.161198, 0.161198,0.088711, 0.088711,0.000000
135,0.260248, 0.260248,0.221000, 0.221000,0.206559, 0.206559,0.121621, 0.121621,0.106246, 0.106246,0.084327, 0.084327,0.000000
136,0.250196, 0.250196,0.233847, 0.233847,0.154549, 0.154549,0.165354, 0.165354,0.120281, 0.120281,0.075773, 0.075773,0.000000
137,0.215356, 0.215356,0.215356, 0.215356,0.170928, 0.170928,0.179323, 0.179323,0.126801, 0.126801,0.092237, 0.092237,0.000000
138,0.279836, 0.279836,0.233015, 0.233015,0.154000, 0.154000,0.128233, 0.128233,0.114243, 0.114243,0.090674, 0.090674,0.000000
139,0.176784, 0.176784,0.238307, 0.238307,0.238307, 0.238307,0.111367, 0.111367,0.131145, 0.131145,0.104090, 0.104090,0.000000
140,0.226667, 0.226667,0.201937, 0.201937,0.142791, 0.142791,0.201937, 0.201937,0.113334, 0.113334,0.113334, 0.113334,0.000000
141,0.230437, 0.230437,0.296088, 0.296088,0.152296, 0.152296,0.118528, 0.118528,0.112979, 0.112979,0.089671, 0.089671,0.000000
142,0.232101, 0.232101,0.180638, 0.180638,0.202759, 0.202759,0.127730, 0.127730,0.150414, 0.150414,0.106359, 0.106359,0.000000
143,0.233744, 0.233744,0.233744, 0.233744,0.208242, 0.208242,0.128634, 0.128634,0.081035, 0.081035,0.114600, 0.114600,0.000000
144,0.250664, 0.250664,0.212862, 0.212862,0.189638, 0.189638,0.117142, 0.117142,0.104362, 0.104362,0.125332, 0.125332,0.000000
145,0.269349, 0.269349,0.213782, 0.213782,0.141289, 0.141289,0.132056, 0.132056,0.117649, 0.117649,0.125874, 0.125874,0.000000
146,0.250041, 0.250041,0.227178, 0.227178,0.125021, 0.125021,0.176806, 0.176806,0.116851, 0.116851,0.104103, 0.104103,0.000000
147,0.260502, 0.260502,0.160916, 0.160916,0.160916, 0.160916,0.160916, 0.160916,0.106349, 0.106349,0.150401, 0.150401,0.000000
148,0.222212, 0.222212,0.249424, 0.249424,0.124712, 0.124712,0.188700, 0.188700,0.111106, 0.111106,0.103846, 0.103846,0.000000
149,0.199902, 0.199902,0.199902, 0.199902,0.224382, 0.224382,0.151234, 0.151234,0.141352, 0.141352,0.083227, 0.083227,0.000000
150,0.212190, 0.212190,0.238176, 0.238176,0.198325, 0.198325,0.150041, 0.150041,0.104033, 0.104033,0.097235, 0.097235,0.000000
151,0.255361, 0.255361,0.157740, 0.157740,0.223078, 0.223078,0.147433, 0.147433,0.117017, 0.117017,0.099370, 0.099370,0.000000
152,0.203308, 0.203308,0.207339, 0.207339,0.203308, 0.203308,0.153811, 0.153811,0.125586, 0.125586,0.106647, 0.106647,0.000000
153,0.197246, 0.197246,0.253441, 0.253441,0.211036, 0.211036,0.121842, 0.121842,0.124257, 0.124257,0.092178, 0.092178,0.000000
154,0.251948, 0.251948,0.213952, 0.213952,0.178154, 0.178154,0.117742, 0.117742,0.125974, 0.125974,0.112230, 0.112230,0.000000
155,0.253979, 0.253979,0.152506, 0.152506,0.192146, 0.192146,0.142541, 0.142541,0.159997, 0.159997,0.098832, 0.098832,0.000000
