é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
249,0.173611,0.000000,0.818452,0.285714,0.416667,0.000000,0.282407, 
250,0.000000,0.254777,0.594054,0.547677,0.129587,0.668155,0.365708, 
251,0.000000,0.000000,0.000000,0.910000,0.428571,0.560976,0.316591, 
252,0.000000,0.692308,0.857143,0.285714,0.375000,0.000000,0.368361, 
253,0.000000,0.483871,0.000000,0.938272,0.271186,0.223684,0.319502, 
254,0.000000,0.000000,0.519481,0.938272,0.363636,0.825000,0.441065, 
255,0.000000,0.000000,0.661176,0.840183,0.000000,0.330097,0.305243, 
256,0.000000,0.000000,0.246305,0.615764,0.211180,0.287356,0.226768, 
257,0.000000,0.000000,0.743077,0.310559,0.565657,0.674419,0.382285, 
258,0.000000,0.000000,0.545263,0.000000,0.732955,0.465000,0.290536, 
259,0.000000,0.360000,0.000000,0.810690,0.634615,0.310440,0.352624, 
260,0.000000,0.576923,0.661818,0.218009,0.000000,0.320513,0.296211, 
261,0.000000,0.000000,0.840336,0.892500,0.370656,0.611465,0.452493, 
262,0.000000,0.000000,0.000000,0.772201,0.616667,0.234127,0.270499, 
263,0.000000,0.029269,0.536117,0.054665,0.131328,0.784000,0.255896, 
264,0.000000,0.000000,0.767742,0.779221,0.687500,0.432432,0.444483, 
265,0.000000,0.783333,0.841874,0.303951,0.000000,0.000000,0.321526, 
266,0.000000,0.333333,0.000000,0.714286,0.666667,0.333333,0.341270, 
267,0.220751,0.574684,0.000000,0.845600,0.389987,0.110375,0.356899, 
268,0.000000,0.000000,0.832178,0.225690,0.643750,0.000000,0.283603, 
269,0.000000,0.208333,0.744048,0.297619,0.000000,0.694444,0.324074, 
270,0.000000,0.000000,0.857143,0.807692,0.533333,0.000000,0.366361, 
271,0.000000,0.280000,0.418994,0.649351,0.454545,0.000000,0.300482, 
272,0.000000,0.000000,0.661176,0.000000,0.211180,0.435000,0.217893, 
273,0.000000,0.000000,0.767742,0.779221,0.687500,0.432432,0.444483, 
274,0.000000,0.000000,0.000000,0.755839,0.762500,0.356742,0.312513, 
275,0.000000,0.384615,0.348432,0.696864,0.716102,0.000000,0.357669, 
276,0.000000,0.000000,0.694545,0.751880,0.572581,0.000000,0.336501, 
277,0.148810,0.728571,0.000000,0.285714,0.446429,0.000000,0.268254, 
278,0.000000,0.000000,0.000000,0.321027,0.449438,0.755418,0.254314, 
279,0.000000,0.377358,0.000000,0.539084,0.188679,0.222222,0.221224, 
280,0.000000,0.000000,0.832178,0.000000,0.643750,0.446556,0.320414, 
281,0.000000,0.000000,0.000000,0.285714,0.323529,0.580645,0.198315, 
282,0.000000,0.000000,0.808625,0.729381,0.000000,0.514620,0.342104, 
283,0.000000,0.000000,0.824176,0.247312,0.428571,0.560976,0.343506, 
284,0.000000,0.000000,0.832178,0.000000,0.643750,0.446556,0.320414, 
285,0.000000,0.000000,0.824176,0.840000,0.000000,0.764228,0.404734, 
286,0.000000,0.709091,0.630000,0.467005,0.643357,0.810000,0.543242, 
287,0.000000,0.000000,0.808625,0.729381,0.317690,0.000000,0.309283, 
288,0.000000,0.000000,0.627407,0.177096,0.739719,0.495000,0.339870, 
289,0.000000,0.475000,0.375940,0.000000,0.611570,0.289156,0.291944, 
290,0.000000,0.000000,0.000000,0.691244,0.775000,0.380682,0.307821, 
291,0.000000,0.644444,0.000000,0.233577,0.000000,0.340000,0.203004, 
292,0.690000,0.000000,0.310559,0.621118,0.869565,0.724638,0.535980, 
293,0.600000,0.000000,0.600000,0.714286,0.666667,0.000000,0.430159, 
294,0.000000,0.263158,0.000000,0.657895,0.301653,0.000000,0.203784, 
295,0.000000,0.000000,0.697778,0.516129,0.716418,0.390000,0.386721, 
296,0.020000,0.000000,0.000000,0.700000,0.744186,0.000000,0.244031, 
297,0.000000,0.000000,0.000000,0.702576,0.762500,0.457500,0.320429, 
298,0.000000,0.769231,0.274725,0.693878,0.650000,0.780000,0.527972, 
299,0.450000,0.000000,0.744681,0.464286,0.000000,0.000000,0.276494, 
300,0.000000,0.000000,0.588433,0.000000,0.489945,0.830000,0.318063, 
301,0.000000,0.000000,0.609756,0.000000,0.578947,0.840000,0.338117, 
302,0.000000,0.000000,0.637778,0.348432,0.820000,0.639706,0.407653, 
303,0.000000,0.000000,0.786370,0.953750,0.605556,0.000000,0.390946, 
304,0.000000,0.000000,0.000000,0.755839,0.762500,0.356742,0.312513, 
305,0.000000,0.000000,0.816327,0.210526,0.442308,0.000000,0.244860, 
306,0.000000,0.000000,0.000000,0.730290,0.732955,0.380682,0.307321, 
307,0.000000,0.716667,0.332226,0.332226,0.465116,0.775194,0.436905, 
308,0.000000,0.000000,0.824176,0.000000,0.650000,0.560976,0.339192, 
309,0.000000,0.000000,0.062657,0.751880,0.230032,0.402353,0.241154, 
310,0.000000,0.000000,0.000000,0.840183,0.725000,0.000000,0.260864, 
311,0.000000,0.000000,0.588433,0.375877,0.000000,0.830000,0.299052, 
312,0.509524,0.512821,0.645217,0.732601,0.618852,0.000000,0.503169, 
313,0.000000,0.000000,0.000000,0.469697,0.000000,0.680000,0.191616, 
314,0.000000,0.000000,0.375938,0.375941,0.526317,0.289156,0.261225, 
315,0.000000,0.000000,0.595238,0.297619,0.000000,0.480000,0.228810, 
316,0.000000,0.000000,0.294118,0.000000,0.800000,0.750000,0.307353, 
317,0.000000,0.000000,0.000000,0.328407,0.521739,0.616137,0.244381, 
318,0.000000,0.000000,0.844669,0.022183,0.434783,0.674419,0.329342, 
319,0.000000,0.466667,0.000000,0.820847,0.527778,0.000000,0.302549, 
320,0.000000,0.495495,0.332226,0.611260,0.465116,0.000000,0.317350, 
321,0.000000,0.000000,0.848656,0.883750,0.385069,0.481572,0.433175, 
322,0.000000,0.000000,0.410909,0.598540,0.294118,0.510000,0.302261, 
323,0.000000,0.000000,0.000000,0.738916,0.669231,0.491909,0.316676, 
324,0.000000,0.000000,0.549451,0.746667,0.125000,0.208333,0.271575, 
325,0.000000,0.265573,0.440941,0.207414,0.893714,0.128060,0.322617, 
326,0.000000,0.000000,0.000000,0.198413,0.833333,0.540000,0.261958, 
327,0.350000,0.750000,0.000000,0.933333,0.538462,0.000000,0.428632, 
328,0.000000,0.000000,0.697778,0.516129,0.343284,0.163265,0.286743, 
329,0.000000,0.000000,0.824176,0.840000,0.467662,0.000000,0.355306, 
330,0.000000,0.644444,0.000000,0.233577,0.000000,0.340000,0.203004, 
331,0.700000,0.000000,0.310559,0.931677,0.000000,0.724638,0.444479, 
332,0.000000,0.000000,0.545263,0.691244,0.000000,0.465000,0.283585, 
333,0.000000,0.000000,0.834947,0.610111,0.000000,0.680272,0.354222, 
334,0.000000,0.692308,0.000000,0.625000,0.375000,0.666667,0.393162, 
335,0.000000,0.758333,0.796250,0.621969,0.439560,0.000000,0.436019, 
336,0.000000,0.000000,0.000000,0.082102,0.669231,0.435000,0.197722, 
337,0.000000,0.000000,0.000000,0.510779,0.821918,0.547500,0.313366, 
338,0.000000,0.000000,0.649655,0.693878,0.467662,0.000000,0.301866, 
339,0.342857,0.000000,0.310559,0.000000,0.584699,0.522523,0.293440, 
340,0.000000,0.333333,0.000000,0.714286,0.000000,0.000000,0.174603, 
341,0.000000,0.000000,0.000000,0.840183,0.211180,0.288043,0.223234, 
342,0.000000,0.000000,0.730000,0.765306,0.542553,0.395833,0.405615, 
343,0.588235,0.154286,0.100604,0.589461,0.140845,0.740602,0.385672, 
344,0.000000,0.000000,0.629714,0.000000,0.634615,0.300469,0.260800, 
345,0.000000,0.000000,0.841874,0.303951,0.346749,0.709220,0.366966, 
346,0.000000,0.450000,0.000000,0.765306,0.542553,0.395833,0.358949, 
347,0.000000,0.745833,0.835333,0.478851,0.745833,0.744879,0.591788, 
348,0.000000,0.755556,0.315126,0.680000,0.441176,0.735294,0.487859, 
349,0.000000,0.000000,0.767742,0.938272,0.513158,0.432432,0.441934, 
350,0.000000,0.000000,0.000000,0.558824,0.382979,0.580645,0.253741, 
351,0.000000,0.276653,0.367872,0.367872,0.776667,0.322503,0.351928, 
352,0.000000,0.087719,0.000000,0.751880,0.670588,0.361809,0.311999, 
353,0.000000,0.466667,0.000000,0.000000,0.616667,0.234127,0.219577, 
