é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
317,0.579958,0.264502,0.710262,0.794818,0.609442,0.533503,0.582081, 
318,0.507134,0.699573,0.780059,0.054827,0.819283,0.848187,0.618177, 
319,0.759989,0.736106,0.779634,0.855125,0.850783,0.160721,0.690393, 
320,0.698820,0.639402,0.839990,0.729021,0.955909,0.620272,0.747236, 
321,0.930820,0.022040,0.949601,0.835356,0.809584,0.635182,0.697097, 
322,0.414341,0.748783,0.774304,0.560603,0.737639,0.884466,0.686689, 
323,0.638220,0.478842,0.000000,0.894502,0.899402,0.939492,0.641743, 
324,0.833776,0.000000,0.515509,0.656399,0.783482,0.904604,0.615628, 
325,0.691868,0.875712,0.461365,0.661725,0.849289,0.000000,0.589993, 
326,0.107718,0.698016,0.613656,0.672445,0.889138,0.841390,0.637060, 
327,0.595920,0.601369,0.908049,0.731666,0.938413,0.313918,0.681556, 
328,0.460387,0.543472,0.936962,0.829314,0.670398,0.819808,0.710057, 
329,0.655923,0.383055,0.837213,0.693925,0.817676,0.427297,0.635848, 
330,0.869337,0.886039,0.690913,0.541380,0.762063,0.667418,0.736192, 
331,0.429917,0.179353,0.745800,0.782266,0.064543,0.774962,0.496140, 
332,0.549953,0.743094,0.272090,0.927375,0.623314,0.808131,0.653993, 
333,0.738138,0.716353,0.914627,0.596556,0.871031,0.698238,0.755824, 
334,0.709067,0.573046,0.478869,0.543787,0.721256,0.872280,0.649718, 
335,0.509636,0.715647,0.747097,0.899683,0.904955,0.894215,0.778539, 
336,0.357513,0.942398,0.642487,0.647768,0.742428,0.743159,0.679292, 
337,0.201335,0.612077,0.292406,0.759403,0.933439,0.623896,0.570426, 
338,0.704146,0.793333,0.667925,0.907060,0.646845,0.936279,0.775931, 
339,0.601385,0.440993,0.799757,0.783867,0.927580,0.528759,0.680390, 
340,0.391124,0.390671,0.661811,0.885302,0.301636,0.973862,0.600734, 
341,0.733885,0.739401,0.918463,0.877315,0.713221,0.935514,0.819633, 
342,0.916332,0.778688,0.695001,0.654475,0.795458,0.641213,0.746861, 
343,0.709852,0.524012,0.612210,0.835432,0.861074,0.695243,0.706304, 
344,0.744891,0.940588,0.790845,0.609080,0.727152,0.668181,0.746790, 
345,0.940057,0.000000,0.708096,0.863428,0.711729,0.866955,0.681711, 
346,0.482692,0.677967,0.844847,0.786482,0.858491,0.666239,0.719453, 
347,0.436838,0.494209,0.535201,0.907940,0.816385,0.889749,0.680054, 
348,0.474326,0.005617,0.595833,0.629844,0.856037,0.858299,0.569993, 
349,0.883398,0.859312,0.805316,0.901246,0.777238,0.697896,0.820734, 
350,0.890571,0.722790,0.635535,0.837268,0.828406,0.650080,0.760775, 
351,0.597749,0.770152,0.635562,0.968422,0.832836,0.874697,0.779903, 
