é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
279,0.714936,0.768526,0.285218,0.765246,0.348259,0.314385,0.532762, 
280,0.633433,0.374849,0.658707,0.507940,0.821789,0.720442,0.619527, 
281,0.737038,0.282129,0.521904,0.303430,0.308435,0.554707,0.451274, 
282,0.718303,0.389187,0.795565,0.664545,0.558911,0.115849,0.540393, 
283,0.786473,0.367997,0.772902,0.393237,0.528591,0.266492,0.519282, 
284,0.609429,0.502169,0.726678,0.557744,0.635096,0.447539,0.579776, 
285,0.654202,0.288745,0.685292,0.524648,0.528272,0.907417,0.598096, 
286,0.280147,0.333597,0.790642,0.540239,0.715420,0.468126,0.521362, 
287,0.426132,0.305212,0.620189,0.820463,0.519885,0.531151,0.537172, 
288,0.542837,0.405533,0.260471,0.795226,0.734507,0.595699,0.555712, 
289,0.000000,0.282165,0.534746,0.485485,0.553941,0.457090,0.385571, 
290,0.429652,0.305602,0.513972,0.532255,0.899987,0.834989,0.586076, 
291,0.738674,0.883265,0.509902,0.533145,0.533145,0.615359,0.635582, 
292,0.505016,0.304450,0.450072,0.635567,0.711861,0.426830,0.505633, 
293,0.627024,0.808619,0.974460,0.891828,0.493819,0.814714,0.768411, 
294,0.409314,0.472230,0.476312,0.780750,0.388108,0.891767,0.569747, 
295,0.065573,0.499649,0.632564,0.735557,0.719457,0.549502,0.533717, 
296,0.389563,0.333411,0.559058,0.445460,0.824456,0.205062,0.459502, 
297,0.604477,0.384999,0.682821,0.587013,0.765989,0.617351,0.607108, 
298,0.386912,0.268105,0.733191,0.308756,0.866777,0.631248,0.532498, 
299,0.628020,0.012492,0.650145,0.460965,0.766310,0.675682,0.532269, 
300,0.474735,0.466407,0.556806,0.806337,0.789187,0.660484,0.625659, 
301,0.500900,0.466584,0.488451,0.587810,0.791773,0.669939,0.584243, 
302,0.266596,0.455632,0.676781,0.522438,0.652145,0.697422,0.545169, 
303,0.539759,0.582848,0.588770,0.481970,0.489805,0.638836,0.553664, 
304,0.320648,0.503270,0.558941,0.704372,0.830597,0.495118,0.568824, 
305,0.401859,0.939074,0.574866,0.200930,0.833940,0.642435,0.598851, 
306,0.597220,0.814995,0.575909,0.738538,0.744174,0.796312,0.711191, 
307,0.318514,0.492125,0.757666,0.348732,0.335954,0.403137,0.442688, 
308,0.746237,0.790605,0.386340,0.396924,0.604496,0.546585,0.578531, 
309,0.722869,0.553648,0.730415,0.692612,0.640915,0.590711,0.655195, 
310,0.550802,0.631476,0.704681,0.514567,0.625649,0.550802,0.596330, 
311,0.642210,0.464580,0.697088,0.689391,0.209282,0.533612,0.539361, 
312,0.292959,0.305536,0.584680,0.307438,0.552857,0.551413,0.432481, 
313,0.595320,0.000000,0.302730,0.000000,0.594472,0.605237,0.349627, 
314,0.440520,0.460304,0.498338,0.959363,0.813652,0.289416,0.576932, 
315,0.688591,0.761846,0.323314,0.163613,0.687941,0.656646,0.546992, 
316,0.311819,0.512434,0.581651,0.361159,0.949229,0.636526,0.558803, 
317,0.408409,0.152407,0.550703,0.659500,0.438271,0.363795,0.428848, 
318,0.339705,0.537956,0.639423,0.028186,0.693886,0.736393,0.495925, 
319,0.612890,0.582412,0.638853,0.746916,0.740315,0.087382,0.568128, 
320,0.537066,0.469942,0.724123,0.573591,0.915541,0.449561,0.611637, 
321,0.870592,0.011143,0.904039,0.717264,0.680085,0.465397,0.608087, 
322,0.261306,0.598444,0.631726,0.389470,0.584333,0.792864,0.543024, 
323,0.468666,0.314788,0.000000,0.809140,0.817194,0.885889,0.549279, 
324,0.714936,0.000000,0.347263,0.488537,0.644036,0.825824,0.503433, 
325,0.528898,0.778904,0.299853,0.494461,0.738055,0.000000,0.473362, 
326,0.056925,0.536117,0.442643,0.506529,0.800404,0.726206,0.511471, 
327,0.424420,0.429970,0.831585,0.576872,0.883971,0.186182,0.555500, 
328,0.299028,0.373129,0.881400,0.708400,0.504209,0.694640,0.576801, 
329,0.488010,0.236901,0.720006,0.531306,0.691583,0.271696,0.489917, 
330,0.768874,0.795395,0.527782,0.371159,0.615590,0.500846,0.596608, 
331,0.273818,0.098511,0.594643,0.642395,0.033348,0.632603,0.379219, 
332,0.379266,0.591209,0.157467,0.864585,0.452765,0.678036,0.520555, 
333,0.584960,0.558060,0.842684,0.425066,0.771529,0.536379,0.619780, 
334,0.549267,0.401587,0.314812,0.373426,0.564035,0.773490,0.496103, 
335,0.341954,0.557205,0.596292,0.817658,0.826409,0.808670,0.658031, 
336,0.217666,0.891071,0.473282,0.479036,0.590366,0.591291,0.540452, 
337,0.111936,0.441002,0.171239,0.612126,0.875187,0.453379,0.444145, 
338,0.543384,0.657458,0.501416,0.829927,0.478028,0.880192,0.648401, 
339,0.429986,0.282868,0.666329,0.644557,0.864940,0.359397,0.541346, 
340,0.243104,0.242754,0.494557,0.794208,0.177604,0.949055,0.483547, 
341,0.579635,0.586548,0.849220,0.781444,0.554268,0.878842,0.704993, 
342,0.845583,0.637583,0.532568,0.486408,0.660382,0.471902,0.605738, 
343,0.550210,0.355025,0.441141,0.717375,0.756041,0.532852,0.558774, 
344,0.593487,0.887840,0.654047,0.437898,0.571280,0.501706,0.607710, 
345,0.886895,0.000000,0.548102,0.759678,0.552469,0.765155,0.585383, 
346,0.318124,0.512821,0.731372,0.648101,0.752068,0.499519,0.577001, 
347,0.279458,0.328206,0.365375,0.831402,0.689739,0.801394,0.549262, 
348,0.310896,0.002817,0.424332,0.459688,0.748308,0.751772,0.449636, 
349,0.791148,0.753328,0.674082,0.820243,0.635642,0.535976,0.701737, 
350,0.802729,0.565913,0.465776,0.720087,0.707077,0.481569,0.623859, 
351,0.426278,0.626217,0.465805,0.938778,0.713555,0.777299,0.657989, 
