é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
337,0.480910,0.762046,0.827052,0.604183,0.770195,0.589822,0.672368, 
338,0.548808,0.622660,0.584391,0.896647,0.742789,0.434234,0.638255, 
339,0.481045,0.503408,0.864676,0.867287,0.870450,0.548617,0.689247, 
340,0.403834,0.398693,0.735013,0.805328,0.569192,0.584822,0.582814, 
341,0.510781,0.761255,0.878949,0.723900,0.719477,0.590859,0.697537, 
342,0.436390,0.643999,0.639320,0.917789,0.682438,0.432366,0.625384, 
343,0.448518,0.573139,0.813810,0.915920,0.657763,0.427141,0.639382, 
344,0.561012,0.761099,0.671674,0.944986,0.860612,0.548676,0.724677, 
345,0.583169,0.556131,0.836339,0.899490,0.771495,0.494301,0.690154, 
346,0.562165,0.548696,0.820907,0.870660,0.728223,0.452807,0.663910, 
347,0.405982,0.604695,0.793340,0.724324,0.602518,0.378411,0.584878, 
348,0.430284,0.632849,0.697467,0.823493,0.604413,0.399954,0.598077, 
349,0.466836,0.621735,0.815984,0.846960,0.633374,0.426015,0.635151, 
350,0.498079,0.728693,0.828019,0.893624,0.811896,0.688039,0.741392, 
351,0.412304,0.768150,0.852848,0.874507,0.803844,0.419181,0.688472, 
