é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
187,0.302055,0.612698,0.361552,0.639726,0.528499,0.862651,0.551197, 
188,0.133836,0.281301,0.366660,0.749620,0.774509,0.610600,0.486088, 
189,0.410946,0.357143,0.489600,0.891998,0.833342,0.930869,0.652316, 
190,0.233636,0.627722,0.426965,0.413165,0.705531,0.774578,0.530266, 
191,0.387494,0.513889,0.478071,0.771898,0.813541,0.832000,0.632815, 
192,0.464445,0.527778,0.584987,0.764292,0.553300,0.418382,0.552197, 
193,0.000000,0.196460,0.170068,0.453320,0.198413,0.865903,0.314027, 
194,0.613921,0.662833,0.172358,0.412654,0.830537,0.793559,0.580977, 
195,0.329882,0.375000,0.445039,0.499147,0.835122,0.692061,0.529375, 
196,0.550661,0.341587,0.582682,0.646843,0.772839,0.470025,0.560773, 
197,0.587079,0.154835,0.811953,0.624812,0.305613,0.598724,0.513836, 
198,0.462963,0.197531,0.198413,0.276056,0.626433,0.611805,0.395534, 
199,0.570642,0.295562,0.796230,0.815039,0.618056,0.919296,0.669137, 
200,0.403466,0.423033,0.360750,0.844653,0.746393,0.660873,0.573195, 
201,0.125224,0.248264,0.228938,0.231481,0.739081,0.639357,0.368724, 
202,0.589811,0.644078,0.693993,0.437063,0.747321,0.471570,0.597306, 
203,0.402928,0.339750,0.270563,0.803120,0.854199,0.442204,0.518794, 
204,0.623832,0.404040,0.285714,0.641148,0.794683,0.756480,0.584316, 
205,0.627240,0.322581,0.252525,0.837306,0.677507,0.610404,0.554594, 
206,0.355286,0.416667,0.528995,0.858277,0.538680,0.711111,0.568169, 
207,0.650611,0.443686,0.658510,0.578154,0.671651,0.628364,0.605163, 
208,0.772283,0.440705,0.501543,0.551012,0.527301,0.728067,0.586819, 
209,0.534703,0.756096,0.928700,0.856871,0.869994,0.583000,0.754894, 
210,0.360370,0.726608,0.713731,0.990656,0.649140,0.745134,0.697607, 
211,0.363793,0.480402,0.355523,0.951432,0.521102,0.270317,0.490428, 
212,0.389278,0.645075,0.195419,0.193229,0.587285,0.420768,0.405176, 
213,0.407701,0.297127,0.377847,0.394989,0.455487,0.552469,0.414270, 
214,0.694444,0.488490,0.628144,0.430212,0.422126,0.489070,0.525415, 
215,0.439072,0.500000,0.333188,0.333188,0.489418,0.675774,0.461773, 
216,0.691561,0.439377,0.347243,0.653576,0.695763,0.869247,0.616128, 
217,0.317778,0.353535,0.538570,0.703586,0.616433,0.167706,0.449601, 
218,0.601852,0.332411,0.753425,0.853194,0.552476,0.821734,0.652515, 
219,0.556027,0.121949,0.680292,0.368316,0.640270,0.575680,0.490422, 
220,0.253618,0.660135,0.477894,0.461158,0.909843,0.682265,0.574152, 
221,0.508790,0.382045,0.396825,0.930592,0.515503,0.455622,0.531563, 
222,0.564608,0.384644,0.648967,0.421627,0.711582,0.756387,0.581302, 
223,0.215689,0.421349,0.429894,0.610601,0.560539,0.712176,0.491708, 
224,0.469285,0.852569,0.440613,0.946685,0.493827,0.686794,0.648296, 
225,0.873016,0.603053,0.814161,0.408163,0.537893,0.495503,0.621965, 
