ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
153,0.141466, 0.240967,0.196204, 0.285730,0.115242, 0.287491,0.120483, 0.176908,0.108669, 0.158698,0.006375, 0.161766,0.623120
154,0.070925, 0.381095,0.117109, 0.289555,0.142610, 0.211746,0.108058, 0.216512,0.080659, 0.166798,0.021365, 0.193569,0.918547
155,0.168601, 0.326595,0.136917, 0.221056,0.163297, 0.234133,0.136917, 0.168584,0.110681, 0.168584,0.048669, 0.115968,0.469837
156,0.181273, 0.239487,0.218273, 0.260701,0.176736, 0.320146,0.083562, 0.159658,0.061738, 0.141462,0.037222, 0.119743,0.482393
157,0.263492, 0.282897,0.168846, 0.308374,0.115721, 0.193450,0.136597, 0.193450,0.091065, 0.142809,0.032575, 0.070724,0.383407
158,0.131471, 0.327785,0.180095, 0.212323,0.166373, 0.268128,0.123466, 0.245165,0.000001, 0.212323,0.044436, 0.088435,0.708317
159,0.235606, 0.239189,0.204851, 0.244693,0.142755, 0.243798,0.110507, 0.213938,0.050581, 0.151971,0.055319, 0.106792,0.400762
160,0.133731, 0.228578,0.207398, 0.227332,0.162697, 0.236090,0.088161, 0.188202,0.108682, 0.228319,0.045867, 0.144944,0.506930
161,0.175982, 0.264924,0.145788, 0.287334,0.175982, 0.264924,0.073318, 0.182696,0.065755, 0.154698,0.083475, 0.125124,0.559400
162,0.045430, 0.368521,0.169300, 0.237190,0.102122, 0.291382,0.104622, 0.214931,0.104622, 0.195847,0.014419, 0.151615,0.918970
163,0.198818, 0.391041,0.056884, 0.294929,0.091752, 0.245139,0.085767, 0.208980,0.011845, 0.290036,0.008939, 0.115869,1.091990
164,0.126624, 0.320146,0.119652, 0.273710,0.113032, 0.238316,0.108215, 0.165495,0.095638, 0.218468,0.000001, 0.220704,0.873676
165,0.251599, 0.371282,0.155720, 0.196029,0.155720, 0.203029,0.077988, 0.189273,0.018291, 0.203029,0.047353, 0.130686,0.586657
166,0.170455, 0.183396,0.170455, 0.299084,0.127095, 0.183396,0.170455, 0.183396,0.056058, 0.176925,0.088463, 0.190822,0.434038
167,0.163585, 0.293206,0.161163, 0.318247,0.216911, 0.228395,0.044838, 0.227652,0.076132, 0.132417,0.023258, 0.114198,0.628228
