é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
253,0.388207,0.558524,0.496590,0.806162,0.473970,0.797048,0.586750, 
254,0.695389,0.728241,0.795152,0.763047,0.404298,0.626809,0.668823, 
255,0.687246,0.727069,0.902989,0.912299,0.691712,0.637892,0.759868, 
256,0.397217,0.633749,0.277979,0.940505,0.389666,0.539954,0.529845, 
257,0.425769,0.245954,0.927387,0.889590,0.621344,0.827158,0.656200, 
258,0.408016,0.811214,0.820811,0.699945,0.662082,0.825329,0.704566, 
259,0.900235,0.829394,0.708494,0.879270,0.826383,0.817213,0.826832, 
260,0.726221,0.768473,0.621622,0.739487,0.805045,0.325285,0.664355, 
261,0.694954,0.092147,0.847457,0.684867,0.408431,0.781466,0.584887, 
262,0.884786,0.752615,0.572249,0.519194,0.791232,0.980258,0.750056, 
263,0.564074,0.731923,0.342950,0.000000,0.273130,0.698254,0.435055, 
264,0.619594,0.758450,0.816563,0.750721,0.908515,0.845619,0.783244, 
265,0.489485,0.752442,0.819848,0.528902,0.608736,0.573865,0.628880, 
266,0.962591,0.811310,0.789581,0.587425,0.495139,0.671576,0.719604, 
267,0.767942,0.888937,0.000000,0.309558,0.560093,0.594626,0.520193, 
268,0.801685,0.793587,0.817941,0.515500,0.852516,0.890178,0.778568, 
269,0.000000,0.742462,0.660991,0.213162,0.734395,0.409488,0.460083, 
270,0.587413,0.633914,0.655043,0.757258,0.938584,0.348179,0.653399, 
271,0.000000,0.657394,0.597201,0.655895,0.600652,0.609349,0.520082, 
272,0.458191,0.000000,0.900856,0.657682,0.376548,0.663594,0.509479, 
273,0.527646,0.579105,0.530963,0.910843,0.797724,0.693589,0.673312, 
274,0.866978,0.549223,0.735469,0.670117,0.805841,0.961951,0.764930, 
275,0.107020,0.639721,0.698875,0.693777,0.715249,0.392278,0.541153, 
276,0.924912,0.744989,0.721215,0.685058,0.906853,0.510696,0.748954, 
277,0.023616,0.856556,0.148436,0.131425,0.829032,0.673279,0.443724, 
278,0.724271,0.446508,0.214632,0.856723,0.607354,0.553487,0.567163, 
279,0.638970,0.718210,0.191760,0.750724,0.437694,0.430974,0.528055, 
280,0.923277,0.003598,0.727548,0.678445,0.859333,0.784149,0.662725, 
281,0.366588,0.287031,0.531460,0.424786,0.345794,0.620683,0.429390, 
282,0.493692,0.380973,0.914373,0.869469,0.572990,0.184211,0.569285, 
283,0.717402,0.517425,0.846841,0.268256,0.893110,0.295410,0.589741, 
284,0.683224,0.097251,0.825379,0.680264,0.787839,0.575795,0.608292, 
285,0.879241,0.468785,0.973103,0.608650,0.225025,0.858969,0.668962, 
286,0.794633,0.737297,0.805420,0.596762,0.767846,0.951021,0.775496, 
287,0.721586,0.064339,0.789528,0.876176,0.579788,0.590043,0.603577, 
288,0.929323,0.811435,0.680331,0.699509,0.798769,0.886859,0.801038, 
289,0.000000,0.410478,0.744618,0.540054,0.612600,0.575592,0.480557, 
290,0.897269,0.300207,0.254372,0.653634,0.906169,0.908311,0.653327, 
291,0.623910,0.726826,0.773259,0.559124,0.559124,0.600240,0.640414, 
292,0.625770,0.718926,0.804826,0.688862,0.644667,0.416551,0.649934, 
293,0.729048,0.292086,0.938471,0.981668,0.561811,0.807758,0.718474, 
294,0.520508,0.483250,0.431208,0.942562,0.412690,0.630103,0.570053, 
295,0.000000,0.650749,0.927356,0.629948,0.805792,0.306191,0.553339, 
296,0.584214,0.962791,0.723892,0.823840,0.967431,0.164908,0.704513, 
297,0.475800,0.702931,0.760513,0.573276,0.889740,0.668225,0.678414, 
298,0.472606,0.836218,0.853369,0.671797,0.859229,0.696368,0.731598, 
299,0.779082,0.198713,0.784655,0.491940,0.832482,0.764578,0.641908, 
300,0.682582,0.973132,0.818611,0.935245,0.836684,0.629670,0.812654, 
301,0.583396,0.571448,0.826353,0.377950,0.765553,0.523222,0.607987, 
302,0.162485,0.563767,0.813953,0.642072,0.809495,0.775766,0.627923, 
303,0.585321,0.786381,0.851338,0.818613,0.736648,0.642645,0.736824, 
304,0.862465,0.496239,0.651271,0.968255,0.803609,0.964705,0.791091, 
305,0.268287,0.945504,0.782601,0.143788,0.954446,0.797646,0.648712, 
306,0.598734,0.895855,0.925664,0.738025,0.800882,0.895519,0.809113, 
307,0.419664,0.797179,0.955544,0.237537,0.314918,0.251542,0.496064, 
308,0.791274,0.411143,0.754654,0.396737,0.763300,0.558132,0.612540, 
309,0.573078,0.586456,0.871576,0.754815,0.609379,0.553085,0.658065, 
310,0.873280,0.848814,0.770181,0.654558,0.848381,0.757569,0.792131, 
311,0.777441,0.772017,0.800152,0.816712,0.298119,0.538847,0.667214, 
312,0.849725,0.807714,0.918041,0.732384,0.866477,0.408331,0.763779, 
313,0.740133,0.000000,0.364883,0.000000,0.619188,0.748240,0.412074, 
314,0.220717,0.585143,0.770992,0.674258,0.793573,0.418337,0.577170, 
315,0.462118,0.889800,0.098198,0.050335,0.672742,0.988455,0.526941, 
316,0.096906,0.767889,0.556648,0.420453,0.849221,0.725013,0.569355, 
317,0.368570,0.000000,0.529648,0.764841,0.570680,0.503680,0.456236, 
318,0.290452,0.623943,0.729223,0.087188,0.754631,0.801752,0.547865, 
319,0.889164,0.731393,0.617625,0.825579,0.871065,0.207734,0.690426, 
320,0.342921,0.814590,0.732669,0.577656,0.752181,0.517410,0.622904, 
321,0.945053,0.170726,0.927869,0.883400,0.912269,0.600004,0.739887, 
322,0.000000,0.699538,0.735648,0.713223,0.746287,0.863377,0.626345, 
323,0.528166,0.347560,0.000000,0.815606,0.909655,0.814915,0.569317, 
324,0.724438,0.000000,0.723937,0.798029,0.778838,0.897755,0.653833, 
325,0.669361,0.751429,0.199886,0.557264,0.805398,0.000000,0.497223, 
326,0.000000,0.718347,0.289145,0.452053,0.813392,0.862297,0.522539, 
327,0.781169,0.962160,0.965721,0.679021,0.684746,0.094773,0.694598, 
328,0.705111,0.803832,0.850922,0.975123,0.712517,0.755114,0.800436, 
329,0.774789,0.020956,0.801533,0.519641,0.863711,0.334240,0.552478, 
330,0.548327,0.868548,0.700265,0.489586,0.714523,0.804450,0.687617, 
331,0.477658,0.000000,0.610262,0.772495,0.076697,0.765070,0.450364, 
332,0.829964,0.828202,0.240098,0.692865,0.538100,0.817107,0.657723, 
333,0.275260,0.426344,0.963031,0.511565,0.640776,0.555537,0.562086, 
334,0.839268,0.822630,0.495600,0.875270,0.660834,0.854167,0.757961, 
335,0.939162,0.805161,0.587205,0.745812,0.873088,0.740747,0.781862, 
336,0.338456,0.734744,0.397712,0.758888,0.797481,0.886681,0.652327, 
337,0.000000,0.916722,0.216894,0.742591,0.835125,0.928847,0.606697, 
338,0.894508,0.671329,0.583712,0.864091,0.870107,0.807712,0.781910, 
339,0.598543,0.313537,0.542040,0.735041,0.885698,0.471946,0.591134, 
