é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
265,0.237586,0.345917,0.649786,0.652770,0.743930,0.483246,0.518873, 
266,0.277778,0.382878,0.518519,0.273865,0.744949,0.520895,0.453147, 
267,0.312500,0.583213,0.119530,0.868325,0.735651,0.672312,0.548589, 
268,0.454545,0.716093,0.791483,0.711806,0.955635,0.534258,0.693970, 
269,0.000000,0.369823,0.282965,0.246683,0.558179,0.530701,0.331392, 
270,0.497076,0.444444,0.784184,0.658269,0.676255,0.607668,0.611316, 
271,0.216475,0.464604,0.371103,0.725281,0.618327,0.575758,0.495258, 
272,0.429293,0.429293,0.648122,0.268810,0.476795,0.819140,0.511909, 
273,0.352607,0.429293,0.304758,0.912998,0.727642,0.625876,0.558862, 
274,0.416667,0.432099,0.452145,0.735953,0.845982,0.532558,0.569234, 
275,0.289356,0.425231,0.409794,0.386605,0.774979,0.552513,0.473080, 
276,0.472583,0.454297,0.370279,0.666483,0.743557,0.701335,0.568089, 
277,0.357143,0.589465,0.000000,0.302300,0.636611,0.720030,0.434258, 
278,0.251736,0.296296,0.231685,0.604223,0.585110,0.658518,0.437928, 
279,0.222222,0.334971,0.097738,0.759382,0.327742,0.415593,0.359608, 
280,0.577423,0.135622,0.531814,0.472232,0.848318,0.969901,0.589218, 
281,0.277778,0.096848,0.278143,0.287524,0.348335,0.782031,0.345110, 
282,0.333333,0.193073,0.654847,0.757315,0.350877,0.311974,0.433570, 
283,0.347222,0.360725,0.733830,0.478395,0.567228,0.701274,0.531446, 
284,0.375000,0.429293,0.481510,0.749992,0.929546,0.650839,0.602697, 
285,0.392157,0.380236,0.908585,0.726415,0.598039,0.766381,0.628636, 
286,0.416667,0.633495,0.229343,0.676783,0.601296,0.857330,0.569152, 
287,0.357460,0.213834,0.783409,0.691397,0.776574,0.844848,0.611254, 
288,0.639524,0.590278,0.740110,0.827613,0.840493,0.680091,0.719685, 
289,0.000000,0.214027,0.683831,0.454981,0.695915,0.665063,0.452303, 
290,0.499047,0.448718,0.448718,0.707435,0.931586,0.586615,0.603686, 
291,0.416667,0.658356,0.491522,0.618022,0.618022,0.771870,0.595743, 
292,0.370370,0.353535,0.721786,0.772252,0.659927,0.685922,0.593965, 
293,0.416667,0.476190,0.795923,0.780240,0.755683,0.789725,0.669071, 
294,0.305556,0.295050,0.250000,0.811362,0.403189,0.455417,0.420096, 
295,0.441176,0.498236,0.912963,0.555192,0.735394,0.812144,0.659185, 
296,0.129498,0.461233,0.597884,0.572592,0.716477,0.527944,0.500938, 
297,0.370370,0.324074,0.370370,0.228216,0.828510,0.961200,0.513790, 
298,0.399141,0.444444,0.652931,0.719074,0.633903,0.622131,0.578604, 
299,0.416667,0.784722,0.410563,0.757576,0.742069,0.610939,0.620423, 
300,0.324398,0.287986,0.639535,0.503917,0.742102,0.879854,0.562965, 
301,0.277778,0.168142,0.695746,0.416667,0.836763,0.796131,0.531871, 
302,0.448718,0.383088,0.481808,0.716468,0.852287,0.925285,0.634609, 
303,0.555556,0.501552,0.641104,0.824713,0.660146,0.896104,0.679862, 
304,0.448718,0.551146,0.350887,0.584308,0.843464,0.575327,0.558975, 
305,0.378788,0.632511,0.497166,0.568182,0.834805,0.464404,0.562643, 
306,0.236031,0.495619,0.552393,0.381728,0.772217,0.789120,0.537851, 
307,0.391813,0.747408,0.636310,0.671170,0.647421,0.677183,0.628551, 
308,0.404040,0.436508,0.735742,0.693226,0.778018,0.792921,0.640076, 
309,0.303030,0.404040,0.342262,0.700817,0.513277,0.757701,0.503521, 
310,0.337223,0.388889,0.444444,0.704898,0.820088,0.449812,0.524226, 
311,0.772417,0.296520,0.579365,0.909229,0.365049,0.942149,0.644122, 
312,0.876861,0.530611,0.822634,0.803867,0.693496,0.646930,0.729066, 
313,0.333333,0.277778,0.036036,0.000000,0.277778,0.692308,0.269539, 
314,0.000000,0.478857,0.352390,0.600457,0.761968,0.486961,0.446772, 
315,0.305556,0.301454,0.134572,0.305556,0.374831,0.801374,0.370557, 
316,0.053057,0.446429,0.230872,0.312500,0.844815,0.631868,0.419923, 
317,0.125272,0.000000,0.208333,0.461109,0.517175,0.368348,0.280039, 
318,0.251142,0.398148,0.742447,0.322921,0.708188,0.659329,0.513696, 
319,0.702043,0.521157,0.432099,0.734876,0.638618,0.519105,0.591316, 
320,0.170779,0.674384,0.588697,0.576064,0.774885,0.515139,0.549991, 
321,0.350877,0.373835,0.891288,0.768225,0.701213,0.651506,0.622824, 
322,0.000000,0.476190,0.367383,0.567341,0.929343,0.828062,0.528053, 
323,0.446429,0.454545,0.272313,0.831480,0.739304,0.465520,0.534932, 
324,0.212191,0.467851,0.416667,0.583504,0.808661,0.811247,0.550020, 
325,0.358062,0.339887,0.367647,0.296828,0.828635,0.245590,0.406108, 
326,0.000000,0.222222,0.333333,0.169488,0.756208,0.950836,0.405348, 
327,0.318991,0.416667,0.578482,0.615227,0.794619,0.000000,0.453998, 
328,0.572270,0.884781,0.874348,0.714736,0.807252,0.505048,0.726406, 
329,0.699307,0.486111,0.848257,0.756344,0.748307,0.538194,0.679420, 
330,0.436508,0.585987,0.244389,0.319742,0.535714,0.679367,0.466951, 
331,0.387681,0.018845,0.399878,0.737852,0.365998,0.846213,0.459411, 
332,0.297935,0.585317,0.411971,0.855700,0.158612,0.754388,0.510654, 
