ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
115,0.238364, 0.261250,0.132875, 0.255960,0.164298, 0.280807,0.110650, 0.164298,0.087083, 0.153106,0.018434, 0.132875,0.496591
116,0.131791, 0.270896,0.182083, 0.201752,0.181845, 0.270156,0.130546, 0.189067,0.071073, 0.182604,0.056395, 0.131791,0.492532
117,0.168558, 0.271150,0.134603, 0.231535,0.149370, 0.176822,0.115767, 0.210424,0.135575, 0.190617,0.061706, 0.153874,0.468841
118,0.234608, 0.317557,0.116996, 0.234608,0.133936, 0.275680,0.111646, 0.136976,0.079976, 0.152400,0.045668, 0.159951,0.554342
119,0.162799, 0.249385,0.194845, 0.217339,0.124693, 0.225330,0.108669, 0.182789,0.068864, 0.173828,0.089921, 0.201537,0.500417
120,0.188322, 0.196897,0.172124, 0.260270,0.130135, 0.229912,0.130196, 0.229851,0.097448, 0.188322,0.046328, 0.130196,0.470896
121,0.172050, 0.228244,0.223112, 0.257615,0.125106, 0.192607,0.129784, 0.226837,0.095021, 0.174779,0.045060, 0.129784,0.419732
122,0.241349, 0.268703,0.145873, 0.278839,0.116609, 0.198458,0.095326, 0.241768,0.077349, 0.117272,0.072582, 0.145873,0.501825
123,0.203547, 0.226991,0.122439, 0.236063,0.168562, 0.215004,0.198858, 0.203547,0.068372, 0.168562,0.065616, 0.122439,0.345212
124,0.129988, 0.224094,0.172205, 0.305100,0.187267, 0.191570,0.112047, 0.242035,0.093768, 0.187267,0.050850, 0.103810,0.507750
125,0.192066, 0.309382,0.154536, 0.200042,0.193644, 0.232182,0.055339, 0.195385,0.089362, 0.192066,0.075319, 0.110678,0.479469
126,0.139606, 0.286055,0.171995, 0.225851,0.223350, 0.254438,0.108838, 0.172481,0.092325, 0.116368,0.069087, 0.139606,0.389598
127,0.116244, 0.240171,0.232052, 0.291094,0.153423, 0.246640,0.123320, 0.128704,0.120086, 0.131938,0.058219, 0.158112,0.393315
128,0.184117, 0.320002,0.160001, 0.213973,0.203817, 0.215954,0.091388, 0.186040,0.057859, 0.214175,0.052475, 0.100199,0.500685
129,0.179278, 0.312778,0.100158, 0.247778,0.150250, 0.296812,0.105494, 0.204481,0.081016, 0.177095,0.038342, 0.106518,0.690925
130,0.132948, 0.335592,0.144992, 0.226889,0.226889, 0.264665,0.123260, 0.152615,0.106456, 0.123260,0.029486, 0.132948,0.471937
131,0.202746, 0.254905,0.156617, 0.206621,0.155683, 0.232950,0.127453, 0.160850,0.077650, 0.136223,0.127453, 0.160850,0.304798
132,0.170882, 0.226256,0.226256, 0.250682,0.158684, 0.253503,0.112022, 0.168797,0.083484, 0.178986,0.050701, 0.119746,0.395941
133,0.182240, 0.255835,0.206509, 0.211057,0.183771, 0.206509,0.127917, 0.262363,0.103255, 0.115783,0.046707, 0.098055,0.299202
134,0.201589, 0.219263,0.158704, 0.262148,0.088851, 0.261585,0.130793, 0.262559,0.097132, 0.181009,0.037846, 0.098521,0.570170
135,0.202136, 0.328055,0.161258, 0.306035,0.120373, 0.213627,0.129483, 0.204516,0.089559, 0.131181,0.048200, 0.065576,0.497982
136,0.205318, 0.295078,0.213667, 0.263302,0.112903, 0.217809,0.147539, 0.223673,0.087076, 0.131492,0.030921, 0.071222,0.405155
137,0.199699, 0.229028,0.185250, 0.269736,0.134868, 0.226254,0.118344, 0.229595,0.076460, 0.199699,0.012723, 0.118344,0.545313
138,0.234814, 0.280301,0.199014, 0.238417,0.129427, 0.234814,0.136940, 0.203500,0.079472, 0.130823,0.063695, 0.068782,0.313273
139,0.116832, 0.232540,0.215846, 0.255110,0.219241, 0.293568,0.118974, 0.128070,0.085037, 0.145864,0.058714, 0.130207,0.370714
140,0.245112, 0.281287,0.103868, 0.244030,0.119797, 0.190144,0.172691, 0.245112,0.119690, 0.126311,0.047536, 0.104422,0.382612
141,0.179645, 0.265359,0.222625, 0.359289,0.167008, 0.229445,0.068263, 0.176632,0.076783, 0.131180,0.043727, 0.080045,0.483900
142,0.182601, 0.306898,0.167270, 0.182601,0.182077, 0.210641,0.167270, 0.182601,0.101600, 0.176093,0.049310, 0.091038,0.299743
143,0.235763, 0.245013,0.216638, 0.241630,0.186803, 0.241520,0.116067, 0.186803,0.043116, 0.108319,0.058741, 0.119587,0.285744
144,0.127886, 0.322153,0.163534, 0.265437,0.154345, 0.246595,0.108005, 0.175502,0.081718, 0.154354,0.065011, 0.135459,0.599001
145,0.201272, 0.369192,0.156913, 0.238624,0.118556, 0.195383,0.078415, 0.201272,0.112520, 0.120371,0.048089, 0.159393,0.568469
146,0.163497, 0.285610,0.142805, 0.337700,0.114180, 0.168740,0.130064, 0.187502,0.084370, 0.198550,0.056305, 0.130677,0.617557
147,0.173541, 0.368766,0.120112, 0.164359,0.164359, 0.194053,0.133327, 0.185981,0.077704, 0.133327,0.092192, 0.192280,0.477530
148,0.180185, 0.282997,0.254213, 0.265691,0.092535, 0.180185,0.122102, 0.234522,0.111778, 0.131188,0.046904, 0.097700,0.384565
149,0.113738, 0.237580,0.197752, 0.224159,0.220283, 0.253297,0.126648, 0.224670,0.112080, 0.136340,0.039714, 0.113738,0.379570
150,0.128480, 0.288896,0.229215, 0.308480,0.150993, 0.229215,0.142488, 0.180381,0.077524, 0.135860,0.040722, 0.087745,0.461153
151,0.196358, 0.320845,0.138222, 0.203598,0.198165, 0.232501,0.143655, 0.198165,0.080211, 0.161492,0.049511, 0.077276,0.387755
152,0.168299, 0.232739,0.116369, 0.312706,0.196800, 0.204237,0.101477, 0.216827,0.086451, 0.197126,0.064511, 0.102457,0.532184
153,0.145409, 0.245741,0.243110, 0.268380,0.105399, 0.285750,0.134190, 0.161731,0.122870, 0.140766,0.041254, 0.105399,0.415534
154,0.140563, 0.310745,0.150805, 0.279375,0.155373, 0.202831,0.136544, 0.182579,0.076829, 0.176459,0.034240, 0.153659,0.611295
155,0.176936, 0.271312,0.135656, 0.220119,0.181885, 0.217459,0.169258, 0.186517,0.100300, 0.182078,0.052866, 0.105614,0.366198
156,0.125720, 0.307694,0.153847, 0.288160,0.250950, 0.253975,0.113371, 0.129875,0.064937, 0.137609,0.042380, 0.131481,0.497589
157,0.278169, 0.279039,0.185006, 0.288170,0.127716, 0.185006,0.139520, 0.188563,0.093013, 0.134466,0.031571, 0.069760,0.290009
158,0.154183, 0.302944,0.199376, 0.207878,0.207469, 0.235976,0.131644, 0.207469,0.085606, 0.154183,0.045117, 0.068155,0.353211
159,0.243263, 0.249560,0.204453, 0.256167,0.138336, 0.245214,0.121255, 0.204453,0.045155, 0.142892,0.058943, 0.090311,0.377192
160,0.136286, 0.225592,0.194910, 0.211284,0.199297, 0.206897,0.123100, 0.199297,0.105642, 0.216755,0.044653, 0.136286,0.392223
161,0.220627, 0.229684,0.179285, 0.249944,0.178913, 0.222269,0.100091, 0.183587,0.110314, 0.114842,0.083315, 0.127128,0.254910
162,0.102084, 0.297304,0.188695, 0.225827,0.142789, 0.256600,0.128300, 0.188695,0.128300, 0.188695,0.039833, 0.112878,0.539997
163,0.228976, 0.332615,0.086630, 0.251474,0.164111, 0.186804,0.095609, 0.242495,0.099103, 0.202113,0.023440, 0.086630,0.604262
164,0.171834, 0.337705,0.149542, 0.171448,0.163457, 0.196842,0.157533, 0.163457,0.085724, 0.200246,0.030377, 0.171834,0.483066
165,0.298117, 0.353882,0.170660, 0.185981,0.165831, 0.208326,0.104163, 0.178903,0.023116, 0.151738,0.050555, 0.108728,0.375116
166,0.162515, 0.163259,0.163259, 0.306588,0.162515, 0.163259,0.162205, 0.203463,0.079156, 0.162515,0.101732, 0.169535,0.337237
167,0.127598, 0.339982,0.162955, 0.241144,0.232276, 0.235305,0.110703, 0.164607,0.111683, 0.117563,0.028585, 0.127598,0.452401
168,0.170927, 0.317884,0.158942, 0.364044,0.123891, 0.150446,0.075223, 0.169183,0.119711, 0.188221,0.032038, 0.129490,0.638537
169,0.190931, 0.267961,0.180796, 0.240644,0.098399, 0.214241,0.120322, 0.214175,0.133981, 0.200516,0.039636, 0.098399,0.471873
170,0.224974, 0.321021,0.096945, 0.176052,0.159952, 0.197036,0.158189, 0.227887,0.144888, 0.161541,0.034570, 0.096945,0.360964
171,0.124601, 0.193789,0.108179, 0.249202,0.166415, 0.283856,0.176666, 0.180715,0.133596, 0.223785,0.046713, 0.112482,0.487658
172,0.158920, 0.291196,0.144157, 0.213101,0.160014, 0.307157,0.108058, 0.175497,0.102859, 0.122199,0.046876, 0.169966,0.558234
173,0.247395, 0.299732,0.127269, 0.217399,0.166530, 0.247395,0.108700, 0.198365,0.098175, 0.145542,0.070716, 0.072784,0.362433
174,0.132601, 0.318880,0.188295, 0.242049,0.159440, 0.242783,0.092825, 0.160559,0.079858, 0.156970,0.037445, 0.188295,0.619073
175,0.141016, 0.219314,0.153975, 0.300013,0.107491, 0.178503,0.178503, 0.254231,0.094024, 0.160768,0.066982, 0.145179,0.516016
176,0.168098, 0.269294,0.134647, 0.229562,0.147115, 0.217094,0.148155, 0.176318,0.108547, 0.200736,0.051294, 0.149139,0.484286
177,0.210962, 0.222554,0.210962, 0.222554,0.110636, 0.210962,0.145545, 0.215436,0.107718, 0.119686,0.074185, 0.148799,0.279983
178,0.208509, 0.324377,0.165154, 0.230161,0.157124, 0.238190,0.063826, 0.158037,0.067606, 0.165154,0.079270, 0.142593,0.517022
179,0.197513, 0.237635,0.211719, 0.236854,0.233529, 0.254907,0.098950, 0.197513,0.098756, 0.125530,0.035179, 0.071916,0.248709
