é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
248,0.641606,0.370544,0.471780,0.634331,0.578115,0.419765,0.519357, 
249,0.704772,0.000000,0.361846,0.216029,0.551474,0.304138,0.356376, 
250,0.476104,0.296526,0.576822,0.528736,0.569665,0.421667,0.478253, 
251,0.115197,0.183292,0.195623,0.339039,0.308511,0.487389,0.271509, 
252,0.355778,0.693426,0.370891,0.696297,0.480061,0.222168,0.469770, 
253,0.153495,0.636265,0.000000,0.422656,0.330278,0.527390,0.345014, 
254,0.697785,0.297533,0.541756,0.717974,0.370302,0.418268,0.507269, 
255,0.658994,0.596945,0.527432,0.812097,0.526597,0.405355,0.587903, 
256,0.267605,0.323609,0.021486,0.524260,0.445938,0.198808,0.296951, 
257,0.605902,0.000000,0.700909,0.492051,0.448925,0.532685,0.463412, 
258,0.578523,0.497399,0.543958,0.549163,0.634053,0.457619,0.543453, 
259,0.846822,0.682836,0.844967,0.461811,0.603791,0.492052,0.655380, 
260,0.601057,0.627090,0.727230,0.434088,0.666982,0.502031,0.593079, 
261,0.042994,0.123346,0.458271,0.493988,0.316272,0.290387,0.287543, 
262,0.381080,0.580244,0.589263,0.786620,0.556218,0.893867,0.631215, 
263,0.664004,0.830089,0.167157,0.000000,0.098340,0.515335,0.379154, 
264,0.616271,0.416085,0.160637,0.648343,0.694210,0.757405,0.548825, 
265,0.496063,0.615799,0.406614,0.330399,0.357540,0.491375,0.449632, 
266,0.656831,0.726924,0.750040,0.050654,0.555616,0.670612,0.568446, 
267,0.775352,0.783022,0.000000,0.489869,0.612386,0.135423,0.466009, 
268,0.839580,0.799205,0.497463,0.801234,0.647137,0.605915,0.698422, 
269,0.467548,0.262988,0.254146,0.720245,0.741463,0.247735,0.449021, 
270,0.206258,0.233904,0.682248,0.507120,0.663306,0.128428,0.403544, 
271,0.000000,0.428142,0.323476,0.536752,0.375529,0.268888,0.322131, 
272,0.325746,0.009911,0.381810,0.409375,0.240201,0.381961,0.291501, 
273,0.501621,0.455654,0.084923,0.802925,0.588832,0.611818,0.507629, 
274,0.657993,0.693447,0.525262,0.504315,0.754450,0.802909,0.656396, 
275,0.261024,0.468789,0.886163,0.405231,0.418975,0.439295,0.479913, 
276,0.829598,0.168838,0.591346,0.201054,0.602874,0.252446,0.441026, 
277,0.735104,0.551460,0.336362,0.379142,0.100721,0.815821,0.486435, 
278,0.670728,0.631307,0.757258,0.571520,0.560215,0.363994,0.592504, 
279,0.505571,0.748232,0.000000,0.744269,0.322856,0.311997,0.438821, 
280,0.788359,0.000000,0.497846,0.565099,0.876286,0.600299,0.554648, 
281,0.681617,0.000000,0.382806,0.881448,0.604748,0.248847,0.466578, 
282,0.369343,0.072955,0.537318,0.442402,0.068719,0.226973,0.286285, 
283,0.456256,0.615225,0.710218,0.615766,0.853308,0.382488,0.605543, 
284,0.385069,0.053104,0.598679,0.554936,0.806604,0.256001,0.442399, 
285,0.627761,0.469577,0.544608,0.493673,0.281729,0.839929,0.542879, 
286,0.515074,0.566358,0.481282,0.599932,0.455011,0.413913,0.505262, 
287,0.735330,0.019568,0.511253,0.859746,0.344970,0.492424,0.493882, 
288,0.806306,0.640954,0.339092,0.704570,0.700222,0.700900,0.648674, 
289,0.000000,0.627590,0.404990,0.501252,0.298192,0.319907,0.358655, 
290,0.829990,0.581351,0.557107,0.386076,0.804692,0.825328,0.664091, 
291,0.714095,0.552343,0.293637,0.546391,0.327835,0.338333,0.462106, 
292,0.543389,0.085098,0.071769,0.395928,0.526346,0.266101,0.314772, 
293,0.320950,0.173098,0.553787,0.645031,0.882347,0.433398,0.501435, 
294,0.395492,0.230928,0.000000,0.535816,0.258216,0.330323,0.291796, 
295,0.012401,0.444746,0.565902,0.676238,0.523669,0.190472,0.402238, 
296,0.423928,0.649305,0.780322,0.488901,0.781918,0.257966,0.563723, 
297,0.199507,0.473455,0.504860,0.161319,0.754362,0.375112,0.411436, 
298,0.284751,0.645718,0.394949,0.347942,0.292150,0.603951,0.428244, 
299,0.859655,0.200437,0.890479,0.275428,0.704782,0.358306,0.548181, 
300,0.470247,0.869196,0.646307,0.857832,0.698428,0.564928,0.684490, 
301,0.411630,0.328909,0.780104,0.297553,0.764939,0.494338,0.512912, 
302,0.149239,0.340484,0.423927,0.470786,0.722702,0.524321,0.438577, 
303,0.081922,0.928798,0.339353,0.326318,0.510931,0.383206,0.428421, 
304,0.699432,0.663351,0.302877,0.293428,0.833961,0.956552,0.624934, 
305,0.416393,0.813056,0.677447,0.207898,0.718260,0.688339,0.586899, 
306,0.375091,0.856773,0.592287,0.769823,0.671988,0.601134,0.644516, 
307,0.668851,0.669659,0.618436,0.285207,0.535786,0.395908,0.528974, 
308,0.798504,0.077785,0.366492,0.694310,0.563492,0.295715,0.466050, 
309,0.439438,0.401480,0.750696,0.458684,0.376871,0.198096,0.437544, 
310,0.398944,0.730729,0.152559,0.480350,0.673433,0.439844,0.479310, 
311,0.594989,0.574015,0.519328,0.480144,0.087893,0.333032,0.431567, 
312,0.863871,0.937597,0.183481,0.780865,0.622433,0.327030,0.619213, 
313,0.412417,0.007019,0.302447,0.000000,0.762268,0.625245,0.351566, 
314,0.164192,0.454081,0.653763,0.479826,0.629056,0.240503,0.436904, 
315,0.224695,0.767090,0.000000,0.332143,0.586931,0.399346,0.385034, 
316,0.134888,0.612658,0.271824,0.478825,0.762480,0.569886,0.471760, 
317,0.350224,0.000000,0.548733,0.641385,0.403501,0.211796,0.359273, 
318,0.874174,0.255512,0.697723,0.000000,0.663123,0.809233,0.549961, 
319,0.618124,0.633045,0.236212,0.642883,0.641902,0.291234,0.510567, 
320,0.755008,0.470831,0.649604,0.226188,0.492462,0.116457,0.451758, 
321,0.742344,0.094467,0.659108,0.615969,0.865217,0.567513,0.590770, 
322,0.098709,0.505462,0.806841,0.219708,0.551911,0.688879,0.478585, 
323,0.497275,0.201515,0.000000,0.436307,0.683681,0.464867,0.380608, 
324,0.703125,0.000000,0.468694,0.749161,0.114460,0.618991,0.442405, 
325,0.495522,0.767675,0.359768,0.320758,0.555039,0.014758,0.418920, 
326,0.008173,0.528387,0.317938,0.466867,0.491819,0.496524,0.384951, 
327,0.889270,0.379873,0.561126,0.612193,0.692803,0.147956,0.547204, 
328,0.679422,0.662508,0.862758,0.654577,0.556623,0.421913,0.639634, 
329,0.816302,0.084107,0.553753,0.280754,0.234143,0.149669,0.353121, 
330,0.223484,0.890635,0.370380,0.204085,0.331132,0.439217,0.409822, 
331,0.197465,0.000000,0.156380,0.436940,0.135656,0.384969,0.218568, 
332,0.831798,0.686109,0.103387,0.723149,0.178525,0.624852,0.524637, 
333,0.048955,0.168944,0.507400,0.387145,0.185457,0.372623,0.278421, 
334,0.399116,0.673245,0.050243,0.421434,0.401694,0.674070,0.436634, 
335,0.780890,0.760441,0.753050,0.649163,0.739177,0.373798,0.676087, 
336,0.338827,0.779612,0.000000,0.498569,0.613643,0.876267,0.517820, 
337,0.046680,0.696397,0.171452,0.497629,0.720062,0.795687,0.487985, 
338,0.696391,0.404068,0.509259,0.681861,0.695320,0.485280,0.578696, 
339,0.527825,0.169667,0.708648,0.684106,0.777963,0.331176,0.533231, 
