é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
303,0.107586,0.735626,0.307750,0.325675,0.573606,0.418832,0.411512, 
304,0.714893,0.729010,0.311346,0.338213,0.747906,0.878841,0.620035, 
305,0.310823,0.772754,0.497888,0.139584,0.649574,0.609718,0.496723, 
306,0.441859,0.853994,0.706705,0.827320,0.711656,0.620570,0.693684, 
307,0.655627,0.653568,0.607930,0.241539,0.525072,0.390556,0.512382, 
308,0.874757,0.128361,0.344565,0.672749,0.528243,0.308851,0.476254, 
309,0.416328,0.428622,0.805826,0.489075,0.423521,0.216057,0.463238, 
310,0.368983,0.672079,0.210254,0.470335,0.650144,0.451569,0.470561, 
311,0.558370,0.581182,0.494435,0.468799,0.031729,0.290192,0.404118, 
312,0.821468,0.788736,0.138393,0.784166,0.699264,0.267780,0.583301, 
313,0.418563,0.068305,0.227682,0.000000,0.625995,0.624679,0.327537, 
314,0.175783,0.473334,0.670829,0.485761,0.646397,0.243334,0.449240, 
315,0.246530,0.772343,0.004686,0.422966,0.654638,0.352452,0.408936, 
316,0.160303,0.614616,0.327418,0.475322,0.728869,0.543967,0.475083, 
317,0.349821,0.000000,0.556058,0.630459,0.412764,0.214610,0.360619, 
318,0.863897,0.345067,0.707978,0.000000,0.805314,0.891200,0.602243, 
319,0.564161,0.658905,0.312400,0.746193,0.593019,0.272765,0.524574, 
320,0.795740,0.456409,0.734797,0.321633,0.333838,0.107299,0.458286, 
321,0.724300,0.115984,0.775331,0.602480,0.946288,0.673486,0.639645, 
322,0.120306,0.504853,0.809356,0.180421,0.512986,0.704784,0.472118, 
323,0.686867,0.429859,0.000000,0.489914,0.672923,0.626990,0.484426, 
324,0.723259,0.000000,0.371470,0.794164,0.010526,0.552475,0.408649, 
325,0.475928,0.792044,0.374073,0.331835,0.520776,0.010943,0.417600, 
326,0.022945,0.564241,0.372464,0.555600,0.466985,0.471178,0.408902, 
327,0.920769,0.414961,0.521786,0.622782,0.700577,0.162598,0.557246, 
328,0.682927,0.658387,0.951670,0.699247,0.586439,0.438341,0.669502, 
329,0.840102,0.076133,0.584986,0.335510,0.324078,0.113416,0.379038, 
330,0.275415,0.922246,0.419960,0.140634,0.494781,0.519297,0.462055, 
331,0.133091,0.000000,0.161255,0.407416,0.128807,0.420284,0.208475, 
332,0.722535,0.708756,0.040654,0.793753,0.238823,0.591893,0.516069, 
